ID,Postcode,Locality,State,Longitude,Latitude,Category,Type,SA3,SA3 Name,SA4,SA4 Name,Routes,Status,Lat (Google),Long (Google),SA1 CODE 2021,SA1 NAME 2021,SA2 CODE 2021,SA2 NAME 2021,SA3 CODE 2021,SA3 NAME 2021,SA4 CODE 2021,SA4 NAME 2021,RA 2016,RA 2021,RA 2021 Name,MMM 2015,MMM 2019,CED,Altitude,Charge Zone,PHN Code,PHN Name,LGA Region,LGA Code,Electorate,Electorate Rating,State Electoral Code,State Electroal Name,,,Line
6522,3249,IRREWILLIPE,VIC,143.557159,-38.388291,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.4192398,143.4189558,21703147610,Kawarren,217031476,Otway,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,177.2690582,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6523,3249,IRREWILLIPE EAST,VIC,143.557159,-38.388291,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.4178071,143.4783871,21703147610,Kawarren,217031476,Otway,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,4,4,Wannon,177.2690582,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6524,3249,KAWARREN,VIC,143.557159,-38.388291,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.4922351,143.5837732,21703147610,Kawarren,217031476,Otway,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,177.2690582,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6525,3249,LARPENT,VIC,143.557159,-38.388291,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.3499891,143.5094722,21703147610,Kawarren,217031476,Otway,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,4,4,Wannon,177.2690582,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6526,3249,NALANGIL,VIC,143.557159,-38.388291,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.3160787,143.4662269,21703147610,Kawarren,217031476,Otway,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,177.2690582,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6527,3249,ONDIT,VIC,143.557159,-38.388291,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.2420011,143.6176937,21703147610,Kawarren,217031476,Otway,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,177.2690582,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6528,3249,PIRRON YALLOCK,VIC,143.557159,-38.388291,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.3554705,143.4230064,21703147610,Kawarren,217031476,Otway,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,177.2690582,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6529,3249,POMBORNEIT EAST,VIC,143.557159,-38.388291,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.2907591,143.3889203,21703147610,Kawarren,217031476,Otway,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,177.2690582,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6530,3249,SWAN MARSH,VIC,143.557159,-38.388291,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.3543974,143.3529978,21703147610,Kawarren,217031476,Otway,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,177.2690582,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6531,3249,TANYBRYN,VIC,143.557159,-38.388291,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.665215,143.7142083,21703147610,Kawarren,217031476,Otway,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,177.2690582,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6532,3249,WARRION,VIC,143.557159,-38.388291,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.216667,143.566667,21703147610,Kawarren,217031476,Otway,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,177.2690582,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6533,3249,WOOL WOOL,VIC,143.557159,-38.388291,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.2316237,143.4466395,21703147610,Kawarren,217031476,Otway,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,177.2690582,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6534,3249,YEO,VIC,143.557159,-38.388291,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.244444,143.515556,21703147610,Kawarren,217031476,Otway,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,4,4,Wannon,177.2690582,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6535,3249,YEODENE,VIC,143.557159,-38.388291,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.4082948,143.7023491,21703147610,Kawarren,217031476,Otway,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,177.2690582,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6544,3254,COROROOKE,VIC,143.52228,-38.289636,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.2962142,143.5256956,21703147312,Cororooke,217031473,Colac Surrounds,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,4,4,Wannon,130.5040588,V2,PHN206,Western Victoria,Colac Otway,21750,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6545,3260,BOOKAAR,VIC,143.244766,-38.209584,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.1501749,143.1309121,21703147525,Tesbury,217031475,Corangamite - South,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,144.179245,V2,PHN206,Western Victoria,Colac Otway,21750,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6546,3260,BOSTOCKS CREEK,VIC,143.244766,-38.209584,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.3019538,143.1164553,21703147525,Tesbury,217031475,Corangamite - South,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,144.179245,V2,PHN206,Western Victoria,Colac Otway,21750,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6547,3260,BUNGADOR,VIC,143.244766,-38.209584,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.4117481,143.3364551,21703147525,Tesbury,217031475,Corangamite - South,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,144.179245,V2,PHN206,Western Victoria,Colac Otway,21750,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6548,3260,CAMPERDOWN,VIC,143.244766,-38.209584,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.2355272,143.1426455,21703147525,Tesbury,217031475,Corangamite - South,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,144.179245,V2,PHN206,Western Victoria,Colac Otway,21750,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6549,3260,CARPENDEIT,VIC,143.244766,-38.209584,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.3774194,143.2672147,21703147525,Tesbury,217031475,Corangamite - South,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,144.179245,V2,PHN206,Western Victoria,Colac Otway,21750,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6550,3260,CHOCOLYN,VIC,143.244766,-38.209584,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.1923272,143.2042487,21703147525,Tesbury,217031475,Corangamite - South,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,144.179245,V2,PHN206,Western Victoria,Colac Otway,21750,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6551,3260,GNOTUK,VIC,143.244766,-38.209584,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.2027638,143.0663826,21703147525,Tesbury,217031475,Corangamite - South,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,144.179245,V2,PHN206,Western Victoria,Colac Otway,21750,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6552,3260,KARIAH,VIC,143.244766,-38.209584,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.1340766,143.2308428,21703147525,Tesbury,217031475,Corangamite - South,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,144.179245,V2,PHN206,Western Victoria,Colac Otway,21750,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6553,3260,KOALLAH,VIC,143.244766,-38.209584,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.2972927,143.2450824,21703147525,Tesbury,217031475,Corangamite - South,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,144.179245,V2,PHN206,Western Victoria,Colac Otway,21750,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6554,3260,LESLIE MANOR,VIC,143.244766,-38.209584,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.0685783,143.3423723,21703147525,Tesbury,217031475,Corangamite - South,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,144.179245,V2,PHN206,Western Victoria,Colac Otway,21750,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6555,3260,POMBORNEIT,VIC,143.244766,-38.209584,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.2837243,143.2984298,21703147525,Tesbury,217031475,Corangamite - South,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,144.179245,V2,PHN206,Western Victoria,Colac Otway,21750,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6556,3260,POMBORNEIT NORTH,VIC,143.244766,-38.209584,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.2477049,143.3197833,21703147525,Tesbury,217031475,Corangamite - South,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,144.179245,V2,PHN206,Western Victoria,Colac Otway,21750,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6557,3260,SKIBO,VIC,143.244766,-38.209584,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.2066949,143.1265412,21703147525,Tesbury,217031475,Corangamite - South,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,144.179245,V2,PHN206,Western Victoria,Colac Otway,21750,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6558,3260,SOUTH PURRUMBETE,VIC,143.244766,-38.209584,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.3515777,143.2016004,21703147525,Tesbury,217031475,Corangamite - South,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,144.179245,V2,PHN206,Western Victoria,Colac Otway,21750,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6559,3260,STONYFORD,VIC,143.244766,-38.209584,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.3297056,143.2806903,21703147525,Tesbury,217031475,Corangamite - South,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,144.179245,V2,PHN206,Western Victoria,Colac Otway,21750,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6560,3260,TANDAROOK,VIC,143.244766,-38.209584,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.2952728,143.200883,21703147525,Tesbury,217031475,Corangamite - South,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,144.179245,V2,PHN206,Western Victoria,Colac Otway,21750,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6561,3260,TESBURY,VIC,143.244766,-38.209584,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.29657,143.167652,21703147525,Tesbury,217031475,Corangamite - South,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,144.179245,V2,PHN206,Western Victoria,Colac Otway,21750,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6562,3260,WEERITE,VIC,143.244766,-38.209584,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.2556751,143.2470059,21703147525,Tesbury,217031475,Corangamite - South,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,144.179245,V2,PHN206,Western Victoria,Colac Otway,21750,Wannon,Rural,26808,Polwarth (Western Victoria),,,
6563,3264,TERANG,VIC,142.884394,-38.232443,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 6-Feb-2020,-38.2273268,142.8955875,21703147415,Terang,217031474,Corangamite - North,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,128.985199,V2,PHN206,Western Victoria,Moyne,25490,Wannon,Rural,27808,South-West Coast (Western Victoria),,,
6564,3265,BOORCAN,VIC,142.952372,-38.178237,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 2-Dec-2022,-38.218356,143.0448854,21704147724,Framlingham,217041477,Moyne - East,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,152.9424438,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,27808,South-West Coast (Western Victoria),,,
6565,3265,CUDGEE,VIC,142.952372,-38.178237,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 2-Dec-2022,-38.342961,142.6227692,21704147724,Framlingham,217041477,Moyne - East,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,152.9424438,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,27808,South-West Coast (Western Victoria),,,
6566,3265,DIXIE,VIC,142.952372,-38.178237,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 2-Dec-2022,-38.3014611,142.9287756,21704147724,Framlingham,217041477,Moyne - East,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,152.9424438,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,27808,South-West Coast (Western Victoria),,,
6567,3265,ECKLIN SOUTH,VIC,142.952372,-38.178237,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 2-Dec-2022,-38.3854255,142.8989392,21704147724,Framlingham,217041477,Moyne - East,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,152.9424438,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,27808,South-West Coast (Western Victoria),,,
6568,3265,ELLERSLIE,VIC,142.952372,-38.178237,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 2-Dec-2022,-38.1201405,142.7171702,21704147724,Framlingham,217041477,Moyne - East,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,152.9424438,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,27808,South-West Coast (Western Victoria),,,
6569,3265,FRAMLINGHAM,VIC,142.952372,-38.178237,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 2-Dec-2022,-38.2557597,142.6844137,21704147724,Framlingham,217041477,Moyne - East,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,152.9424438,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,27808,South-West Coast (Western Victoria),,,
6570,3265,FRAMLINGHAM EAST,VIC,142.952372,-38.178237,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 2-Dec-2022,-38.1995625,142.7004558,21704147724,Framlingham,217041477,Moyne - East,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,152.9424438,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,27808,South-West Coast (Western Victoria),,,
6571,3265,GARVOC,VIC,142.952372,-38.178237,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 2-Dec-2022,-38.3220322,142.8479255,21704147724,Framlingham,217041477,Moyne - East,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,152.9424438,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,27808,South-West Coast (Western Victoria),,,
6572,3265,GLENORMISTON NORTH,VIC,142.952372,-38.178237,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 2-Dec-2022,-38.1325919,142.9941905,21704147724,Framlingham,217041477,Moyne - East,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,152.9424438,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,27808,South-West Coast (Western Victoria),,,
6573,3265,GLENORMISTON SOUTH,VIC,142.952372,-38.178237,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 2-Dec-2022,-38.1660705,142.9653336,21704147724,Framlingham,217041477,Moyne - East,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,152.9424438,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,27808,South-West Coast (Western Victoria),,,
6574,3265,KOLORA,VIC,142.952372,-38.178237,Delivery Area,Delivery Area,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,Updated 2-Dec-2022,-38.1370979,142.9284403,21704147724,Framlingham,217041477,Moyne - East,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Wannon,152.9424438,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,27808,South-West Coast (Western Victoria),,,
